TX_DATA_0,TX_DATA_1,TX_DATA_2,TX_DATA_3,TX_DATA_4,TX_DATA_5,TX_DATA_6,TX_DATA_7,TX_DATA_8,TX_DATA_9,TX_DATA_10,TX_DATA_11,TX_DATA_12
ffffffff,ffffffff,399b12f0,a3002004,95b87701,60540a88,e0a81587,4c108379,129b5205,20570b84,26883066,32440903,39302662
ffffffff,ffffffff,00332600,8ea87404,7098b280,4a640c9c,c2ec1d02,20478960,00104204,b0200470,a820c472,00304661,41332662
ffffffff,ffffffff,e0000090,9a8bd00c,60740e84,2c474808,41cc598e,10200408,4b000012,6ab81600,8aab140c,60000004,49442862
ffffffff,ffffffff,98ec1d71,839b521e,a1640c00,26238410,62442802,081002f9,8947680a,92674c71,1b8b501e,c2640d6b,51472862
ffffffff,ffffffff,089b1210,0088701a,c0a83566,1220c47c,46644c8b,14030100,0e8b3105,08985271,13136212,13cc5864,59542a62
ffffffff,ffffffff,00030090,8c000064,52cc188a,24104218,6044c986,68108371,0203c10c,18030170,0010620c,01106361,61572a62
ffffffff,ffffffff,080000e2,0a8b9012,51544ae0,26208414,62640d04,34670c12,41004163,a913036a,24000073,43002083,69642c62
ffffffff,ffffffff,d8030013,81034008,90542a03,3420c464,83644d04,18308688,81442907,70ab3570,02208400,214469e6,71672c62
ffffffff,ffffffff,00df1a02,12883004,309813e0,12308718,62887103,241302f1,d1883112,08740e60,08004004,402024e0,79742e62
ffffffff,ffffffff,68000116,9010428c,a0300608,06104200,69644c02,00208468,86dc3b00,c8030071,00030002,b5440802,01772e62
ffffffff,ffffffff,f8670d90,8298121a,52a81402,0400c110,c0672d03,0c000019,8688d019,88cf1890,90000010,e4b8b6e2,09002062
ffffffff,ffffffff,19ff1ef2,84885018,90544ae2,1e008065,60cc1983,84038082,0988d00b,f98b10e2,8a981266,71ec9de0,11032062
ffffffff,ffffffff,581322f0,01889018,93981386,1013c278,c0640d04,24889109,c603210d,e8ff3ff4,808b5012,b2742ee3,19102262
ffffffff,ffffffff,50570a11,88002000,90987301,381002f4,e2cc1881,88208468,1accd903,1cef1c70,03881016,50b85701,21132262
ffffffff,ffffffff,79540bf1,a18b1003,a3981265,22330608,04ec5c87,548b10e8,40134361,58138360,1e00600a,21540b69,29202462
ffffffff,ffffffff,00772e12,24a8341c,34a874e1,12204460,a2008083,38548af9,04440868,68570b84,0313c20a,9020258b,31232462
ffffffff,ffffffff,280001f0,c0208484,32308760,88104270,c2a85504,00330700,82008069,60670d70,93006064,f0981281,39302662
ffffffff,ffffffff,24230501,06cc181a,60304661,088b1064,21cc5881,1c0000e1,8488501e,b8640ce0,0e987316,21fc1f81,41332662
ffffffff,ffffffff,10208580,0100c00e,20640ce0,4e0300e4,c0202594,9c138280,67889007,10bb1672,1c03c00a,13202405,49442862
ffffffff,ffffffff,42100390,10002082,202004e3,2047c884,20cc1903,489b9270,4764ed14,08100201,0e138264,40106260,51472862
ffffffff,ffffffff,40444890,8410021c,62200464,08200480,a120048d,08470818,c544e810,c2030100,8303c002,31440989,59542a62
ffffffff,ffffffff,38440874,2188907e,70644d01,0c03007c,c1a8348d,54030088,82ccb911,7acc5881,a6887068,90302760,61572a62
ffffffff,ffffffff,083306e1,1e20240c,66740e05,16038008,43cc3902,44548b68,c9885003,40774e71,04a8d40e,009812e1,69642c62
ffffffff,ffffffff,01030160,0913c200,4764cc02,0610c394,01446886,28448860,4dcf3960,88440880,8600800a,11000003,71672c62
ffffffff,ffffffff,780020f0,86032002,0344e863,0400c068,62002082,10230461,0747a916,608b1081,8188d066,90102281,79742e62
ffffffff,ffffffff,11770e11,2488d00c,210060ea,06008010,48644c89,bd100300,0100e117,1c640df1,93883010,b19812e3,01772e62
ffffffff,ffffffff,191022f2,89208414,13202464,0000c07c,40470808,48bbb678,83002106,801383e4,1198720a,a1b83763,09002062
ffffffff,ffffffff,00132264,8e8b3098,f4106363,2400001c,22440801,35470899,0f88710b,10881100,31102280,b1a83563,11032062
ffffffff,ffffffff,f00000e0,8e8bd008,30fc9e04,40208480,60204505,2430a7e9,8103e110,70100371,8530266e,a1b836e1,19102262
ffffffff,ffffffff,98fc1f61,a68bd014,03300780,0a440818,84640c0c,50208400,4f883116,50740e11,8e88b008,b3a834e9,21132262
ffffffff,ffffffff,099b1290,11a8d4fc,70006084,1403407d,2088910b,0d540a98,1747e863,48540a01,118bd0fa,90b87681,29202462
ffffffff,ffffffff,10032070,a21022e2,d0740e01,02108378,c1200500,0003a008,8010e204,28470801,2d102210,02981268,31232462
ffffffff,ffffffff,68100372,94a85400,e2dc1b81,20004018,01cc3884,4c000013,c0881000,30230403,a323a476,d1004006,39302662
ffffffff,ffffffff,21670d80,0098920e,10ec5d88,2c200460,00002104,48478969,42cc1902,10300660,88a87414,d2dc3b60,41332662
ffffffff,ffffffff,102024f8,9300001e,901002e4,1e238410,40000085,784709e9,c0444809,3a100317,048b1002,91dc5b80,49442862
ffffffff,ffffffff,48100290,84987268,61981282,3e13c284,42440985,08770e89,0bcc1917,2b334711,1c008000,00983202,51472862
ffffffff,ffffffff,00642cf0,0e10a264,20642c80,02300671,0000410a,800080f0,818bf102,218b1000,9f13e26c,91885065,61572a62
ffffffff,ffffffff,49000160,0d03c016,d0200580,0200400c,81000183,0c881089,8e88311d,29202570,959bf260,f69832e3,69642c62
ffffffff,ffffffff,98472880,8b03a008,a2dc1b61,14004068,8288300c,5c038088,038bd100,50232490,0a98b21e,90fcdf60,71672c62
ffffffff,ffffffff,689b1362,858b7002,42a85563,0a108204,e0885000,a4578b01,80006100,11540a71,5d034004,42981361,79742e62
ffffffff,ffffffff,7a670c60,8588b09c,f1444803,02034008,c2ec1d80,30a895e0,c4881119,78102381,9557aa18,a2444960,01772e62
ffffffff,ffffffff,e0774f13,8a88b014,92fc3ee4,1400407c,a0cc5800,1c300603,02cc9815,4a770ef1,0598b216,21a85469,09002062
ffffffff,ffffffff,21ec1ce0,048b5004,22985289,2410820c,41a81490,4c138200,82004000,21474901,0100a010,002025e5,11032062
ffffffff,ffffffff,b0202501,e9008016,01204581,34208408,0a442880,78478809,82885009,49202410,24002000,5100010b,19102262
ffffffff,ffffffff,bab81611,83ef3c82,f1002185,1a308714,61034100,4c770e12,0288510c,00472880,0d20846e,01542ae6,21132262
ffffffff,ffffffff,00bb5760,09887018,30fc3f82,16134208,c7642d05,50478860,90004010,40000105,8803a00a,92002068,29202462
ffffffff,ffffffff,a0000181,14032080,80300682,1810c310,a2ccf982,34540a79,40981303,99440975,8d8b100a,81985286,31232462
ffffffff,ffffffff,11a81461,0b10820e,60881107,1213026c,e0a85588,30308678,00440804,009b3211,088bb008,40883161,39302662
ffffffff,ffffffff,89102212,03036004,41640de1,08104260,42ec1d9e,58300611,03000117,300000e2,87030008,00440962,41332662
ffffffff,ffffffff,4a8b30f2,8f006004,60442812,0b03007c,c0444885,21570a08,1c006006,4a300680,0088f00a,a10000e4,49442862
ffffffff,ffffffff,00474801,8f8bf060,10640d02,0203606c,c1cc191e,302024f8,c0138202,28474801,89000006,60a835e0,51472862
ffffffff,ffffffff,18000180,878bf00a,03100200,18004009,62cc3807,04300661,41cc1813,70230402,818b3006,00640c86,59542a62
ffffffff,ffffffff,0a130214,b188f06c,00006082,08130270,85644c93,2c008003,07442805,50740e70,9f883082,610000e2,61572a62
ffffffff,ffffffff,01034070,00b83660,070001e4,2c030014,8f88b103,3c238468,0000e106,00540a61,029bf214,90642d84,69642c62
ffffffff,ffffffff,02002091,a7000000,a100e101,98238404,a08bf180,703386e0,56000100,c8000101,15004008,41981286,71672c62
ffffffff,ffffffff,51004090,8ea8f462,24a835e0,2c9b1284,83a81502,ac740e10,1b54ca07,e0cf1892,9710a20c,00442800,79742e62
ffffffff,ffffffff,42542be7,988bd06e,03208481,5c23847c,8c887084,04ab9508,c6136300,21ec1c02,0998f21e,b0000105,01772e62
ffffffff,ffffffff,48444862,829b1280,b0006184,24578a14,a18b9084,18008000,00ccd80c,00202494,09032066,63b81664,09002062
ffffffff,ffffffff,59470960,40885086,10b81681,06208468,40a83485,a0130288,47000113,20000171,96032018,b0646d80,11032062
ffffffff,ffffffff,51572a00,98440878,211002e2,0400c16c,02440905,4ca81460,4444e81c,89200491,0c98d204,a0b81684,19102262
ffffffff,ffffffff,0a542a80,009b1204,902025e0,1800807c,81004182,fc478901,0344880d,e98b31f1,04038002,b0a81560,21132262
ffffffff,ffffffff,080340e9,0c000088,409813e2,00130200,2b883002,1cff9e68,8400608d,b9ef3c01,0e00800e,d2b81700,29202462
ffffffff,ffffffff,00030014,c0038010,204409f1,0c00000c,01236507,04138378,4e88900d,a8bb3610,0203c00a,b0dc5b66,31232462
ffffffff,ffffffff,40000002,0ecc181a,70200482,04038094,05002107,0c008100,4b47c816,08ab1570,1900407a,90b81782,39302662
ffffffff,ffffffff,18440811,1c03c06e,42740f60,1c00800c,e000a085,24038000,43476917,00030101,10132270,b2981280,41332662
ffffffff,ffffffff,e3130208,9e138210,0544486a,00138208,01ec1d0a,2a208460,40446808,20000003,8f100214,61b85667,49442862
ffffffff,ffffffff,00ec7d72,089bd214,6400a163,02000074,a0002100,00234510,89440809,50200575,2b8bf000,34642d13,51472862
ffffffff,ffffffff,20000100,0003007c,21648d62,0a004094,60a81466,18000179,848b3114,18540b12,9323641c,e2308702,59542a62
ffffffff,ffffffff,08200510,9600000a,b42025ea,3403400c,a5640d00,0c130208,d9889113,62130270,1e987210,12ec5d01,61572a62
ffffffff,ffffffff,58030101,1498d214,65b89785,0c308618,06a8b482,58038098,c6df3b05,41644c00,0b13c20e,d110428c,69642c62
ffffffff,ffffffff,21570b10,8e108202,7164ad02,14038108,8100c007,20570a9a,0bccd910,80442800,8403608a,82dc3a00,71672c62
ffffffff,ffffffff,d0202510,148bd006,51742f84,0e108298,81883014,04200418,44036074,69881062,14889066,1188516a,79742e62
ffffffff,ffffffff,40dc1be4,13108208,71542a81,1003c088,44883119,04008081,c1448902,28672d80,8b10821c,421023e1,01772e62
ffffffff,ffffffff,90440880,01106216,d2742ee0,06100200,82448804,00008010,43cc3817,50230570,958b701c,a2444802,09002062
ffffffff,ffffffff,50981210,08002060,a0dc5ae3,1800c068,62885013,1d0001e8,04446808,90540a70,a598b274,31a85460,11032062
ffffffff,ffffffff,0b540b60,3d03000a,31a81463,0013028c,c1644d84,8413a201,42008003,309812f4,83a8b406,e0302600,19102262
ffffffff,ffffffff,10036160,8533a606,d0302765,02000074,41cc3800,78889191,0c444809,20300702,81887076,02ec1d0e,21132262
ffffffff,ffffffff,58100201,0688b004,21dc1b83,3e00407c,62442885,24770e70,00038104,4b200470,8288300c,60004003,29202462
ffffffff,ffffffff,82570a90,2700c00a,b02024e2,2c33c664,a0644d85,0c2084e1,0500001d,31476981,10885018,e0640c00,31232462
ffffffff,ffffffff,18885070,8e20e400,d2b81601,00238404,c5a81563,88038173,0000a10a,38302610,0e100214,01ec1d8b,39302662
ffffffff,ffffffff,48130382,018bd012,6adc5a00,26000008,c0ccb80a,308b10e9,51000011,293306e1,0303c016,e1002061,41332662
ffffffff,ffffffff,004709e5,24002016,b0674de1,0e20c46c,a1cc1987,3c300608,88542a01,50232470,83006016,96ec3c02,49442862
ffffffff,ffffffff,38000011,87208400,32b8166b,0803c198,01a83582,10338660,418b100c,18540a72,89887018,5098d294,51472862
ffffffff,ffffffff,00330694,9c88f002,b1304680,20030084,a0002085,04100260,85442807,11130210,818b300a,e0540a61,59542a62
ffffffff,ffffffff,28000181,8b9b92f0,d4b83604,4820040d,43a8158b,1c008011,c688b000,00102202,9888301a,f4ec1c10,61572a62
ffffffff,ffffffff,582304f1,848b7016,22dc9a0d,4447088c,c2446905,1c138270,01ccd98c,30000010,899b127e,f1fc9ee4,69642c62
ffffffff,ffffffff,18570a62,09889000,41204404,08448811,a2cc5801,0c138268,82002112,65300670,8f8b3068,70fc3e62,71672c62
ffffffff,ffffffff,18130371,01032018,00442864,0203000c,2da8550a,ac038081,818850ff,1064ad10,098bf06c,21740fe3,79742e62
ffffffff,ffffffff,49130384,9d002004,00000080,0400401c,8423a400,a8ab9472,5c88317c,50100391,18032008,31202404,01772e62
ffffffff,ffffffff,98472810,889bb210,11000006,1c00801c,42889005,3dab14e2,40578a04,88540b61,0c130296,a0302685,09002062
ffffffff,ffffffff,309b1270,818b101c,001022e2,00138214,05444906,5033a690,07440865,598b1015,83038004,00a81464,11032062
ffffffff,ffffffff,80300660,0888300a,01000181,1c0000e9,0200a100,58540a68,5f00e104,81572b91,1988701c,e0000181,19102262
ffffffff,ffffffff,28881000,37030008,810020e4,0a138218,66004002,a4570af9,0157ea06,08883080,c0132212,80ec1c02,21132262
ffffffff,ffffffff,00230582,1730e61c,30883104,08034080,e164cd84,48a89491,05002103,290300f3,8ecc1862,32881160,29202462
ffffffff,ffffffff,10000081,0a10e260,013006e0,1e030018,83ec3c08,30470899,1000a107,60232590,1b8bd01a,00304701,31232462
ffffffff,ffffffff,a0100294,18034010,91002182,7013c288,2488700d,61300708,06100300,11640c60,b4136204,41000062,39302662
ffffffff,ffffffff,58a81583,80130268,b3983367,2c740ef0,01208402,4c642ce8,4000c000,98102272,02b89608,40442901,41332662
ffffffff,ffffffff,19570b91,9c881000,43b87603,00238418,a1002005,30478892,c1440800,109b13e1,8500408e,f2440861,49442862
ffffffff,ffffffff,2a1322f0,2c9b9268,d0446805,020000e8,00a83481,543006e0,09cc3804,f3100280,8988b00c,d0fc5e61,51472862
ffffffff,ffffffff,28234513,06238478,01dc1a80,0200411c,21000103,64548a08,03032108,18fc7e60,a38b3086,20dc1ae3,59542a62
ffffffff,ffffffff,18230500,8d00c012,700020e2,02004005,a4202402,24648c18,41006004,19130261,06a87402,d0200403,61572a62
ffffffff,ffffffff,e8130267,838bb06e,40740e85,14004075,64a89405,352084f8,88442814,381322f0,0600c00a,c4dc1a81,69642c62
ffffffff,ffffffff,10ef1c71,0e88700a,f1440962,06108200,40648c05,0c30a770,458b1100,70330714,9600c0e0,24cc9860,71672c62
ffffffff,ffffffff,10100267,8203c010,e0fc3f63,0e00c011,02440980,28038070,1344a905,50740f00,0698d27c,d02084e0,79742e62
ffffffff,ffffffff,301003e5,0d885004,62ec1ce0,3403c010,01004085,082304eb,85106207,40540a70,9600c07c,80dc1a14,01772e62
ffffffff,ffffffff,12300713,8103a000,03644d68,0e308611,20002082,98030090,8688b106,00440891,8b98d20c,b0881002,09002062
ffffffff,ffffffff,411043f2,03883012,51006188,0603c01c,e0200401,249b1300,8988d00b,10000000,158b7006,00b81706,11032062
ffffffff,ffffffff,684428e0,85006076,65542ae5,1c00c018,00ec1d0c,28208470,008b311d,601002e2,8c10a2e2,310001e5,19102262
ffffffff,ffffffff,10670c13,a788b000,0264ac00,00138305,22000006,5c230589,89000000,01640d61,818b9000,90302702,21132262
ffffffff,ffffffff,cc100370,80a8f466,90004102,0a000018,c3204480,10578ae8,008b3003,800020f1,1888308e,23981266,29202462
ffffffff,ffffffff,71cf9800,01881000,34981381,4a034064,41cc7983,15100260,84000018,2a881171,0d13020c,b0206467,31232462
ffffffff,ffffffff,58742e90,8a002004,a03086e0,194748e4,06442993,2c10a2e2,48889005,70234473,0a03a00a,21b8176b,39302662
ffffffff,ffffffff,03570be1,8b8b5012,34a81465,0c132205,a000c082,942385e2,c8470803,b8740e81,13034010,83202461,41332662
ffffffff,ffffffff,78006002,1e8b7008,403086e9,700380f8,87a81586,04989200,90cf1803,10bb1780,85106206,91887081,49442862
ffffffff,ffffffff,21770e13,2413c266,60440982,16740e14,4288f099,08008060,c4981203,c0100360,8188b000,11983260,51472862
ffffffff,ffffffff,30202410,8e208402,23640c83,5a10c210,8344481b,40030070,94cc9801,98cc1890,8c883102,9010230f,59542a62
ffffffff,ffffffff,20300610,828bd084,32206509,16574a04,02887180,b4440870,80989202,1b9b1260,8e8b901e,d2981280,61572a62
ffffffff,ffffffff,18200591,09885000,2330466b,1610c204,89004016,04b89604,40881007,e8136203,158bd0e4,11dc5b0b,69642c62
ffffffff,ffffffff,20130391,1103200a,e0206564,2c10c26c,278b3105,2c008109,92440904,60ef1c90,8810a2e2,c0102203,71672c62
ffffffff,ffffffff,88200480,9d102208,00ec1d62,16238404,4220e481,10238519,42985207,c0640c81,0e8b1006,10cc1882,79742e62
ffffffff,ffffffff,908b1081,899bb218,800001e2,1410c2ec,41444914,1c100218,8f444802,08cc19f3,8103c006,07100281,01772e62
ffffffff,ffffffff,80981311,018b3000,91881063,1810826c,c9442813,b1138288,408bf005,60030010,8f883010,8000e188,09002062
ffffffff,ffffffff,18881100,89002004,d098326b,0013020d,28cf3803,98b83608,80440802,61640c81,878bf00a,30881080,11032062
ffffffff,ffffffff,58130270,128b301e,c0dc1a00,00000088,60230583,009b1318,4788100f,c8642c14,8988f000,86300781,19102262
ffffffff,ffffffff,60570a62,811042ea,f0cc1861,1d000010,61640c00,38000018,4444e968,12cf18f6,9a8b301f,d288d0e8,21132262
ffffffff,ffffffff,a8640c00,23883066,00fc1ee0,0013a200,44642c83,943306ea,09448809,40104203,859b5264,60dc5ae3,29202462
ffffffff,ffffffff,a0ab1590,0520641e,31000081,ea0000e0,0144888f,1d989201,c6032012,50440880,9488b014,d0640c60,31232462
ffffffff,ffffffff,40a81494,0b00a01e,43302781,18ef5c6c,c0002101,0c13a383,cbccd800,b8540af2,88989274,a1dc1a01,39302662
ffffffff,ffffffff,49440901,84036000,10446868,20130284,23cc1905,99038110,9ecf790a,b0bb1681,188b1018,61a83480,41332662
ffffffff,ffffffff,48472910,00889080,10100260,10200408,60206409,509b3390,889bd265,38b81673,81130204,81642c02,49442862
ffffffff,ffffffff,d8470916,37000060,93100280,0c10020d,c1640d0c,04540b60,878b1111,70330680,258831fe,60883065,51472862
ffffffff,ffffffff,39df1a91,0a30e60a,61987281,0603800c,42cc3987,50008078,8c88f013,11740e00,0920a4ec,40640c81,59542a62
ffffffff,ffffffff,00332792,0a034016,72642ce3,0200c018,63444804,24540a80,8c8b910d,411022f2,820320fc,60440901,61572a62
ffffffff,ffffffff,10000090,00034070,47744e00,42004014,80646d82,24208408,118b9114,90442862,1e885062,70640d03,69642c62
ffffffff,ffffffff,90100296,1200008e,3144e8e1,32444978,a0881010,04208501,4010230e,28981290,0d13c20c,e7740e02,71672c62
ffffffff,ffffffff,58981292,02104204,71302607,7e304614,e0a8158b,6a008189,46440902,ea230483,9603a012,e7ecfd81,79742e62
ffffffff,ffffffff,38570a61,27004008,f2742f01,1277ce05,44ec1c03,2c674c10,4344c90a,50ef5c60,8698d270,55ecfde7,01772e62
ffffffff,ffffffff,88330680,a520e46a,f1fc5f00,4010427c,e1448988,74238418,43446906,f0540be0,0988d016,4154aa03,09002062
ffffffff,ffffffff,f08b1090,81a8b414,44fc3e02,50440808,27ec3d00,f4748f0c,40446902,20fc1e65,82032002,10442862,11032062
ffffffff,ffffffff,d8fc1e74,3888309c,d0448980,0a540a0c,c120e502,8cfc9f18,c8440969,71200410,90885095,42100380,19102262
ffffffff,ffffffff,18df1bf0,0c330664,a2dc1b00,1f034000,40cc3904,0c8b9000,00cf1963,10742f91,8398127a,424448e2,21132262
ffffffff,ffffffff,68130274,8103806c,66a854e1,0a13e20c,80440901,54038098,8200000e,e8100282,81887072,02444983,29202462
ffffffff,ffffffff,10670c11,0e883060,7164cde2,1403400d,68881183,7c548a10,47885009,00ef1c81,0188306c,90004080,31232462
ffffffff,ffffffff,32100200,8003c00a,80742f8e,04108214,21670d8b,40778f14,ce44e90c,50000074,0a002004,80981201,39302662
ffffffff,ffffffff,30304680,80881006,82881081,0600806d,422024e3,00440809,83cfd909,68540b60,8c03406c,61881166,41332662
ffffffff,ffffffff,203007e2,03881092,b1885003,1e00c084,44444985,04000001,41887002,20670c05,9a8b9014,10642c84,49442862
ffffffff,ffffffff,e02004e3,09006010,22b836e8,3a13c384,01448985,48008000,41442901,80200401,0a9b5278,30100386,51472862
ffffffff,ffffffff,28ec1d80,94032010,702044e1,18334679,00002010,bc470890,82442801,a08811e0,12034088,c2300769,59542a62
ffffffff,ffffffff,082305e2,11989208,43740fe5,00130210,00000181,2cbb9690,c7885101,40a81583,14104302,02cc59e2,61572a62
ffffffff,ffffffff,c803001b,ae10220c,1044696e,0a000070,e000018f,10238460,c6ccf907,e8440875,8f108270,c0004006,69642c62
ffffffff,ffffffff,58cf1810,80abd406,a0100280,1a03408c,43ec1c03,281002f1,40ccd8ff,a8ef1c13,028bf00e,d2cc18e3,71672c62
ffffffff,ffffffff,20570b70,82881000,01a815e1,1e13426c,40446800,3c23041a,c844091c,21ab1400,8f004000,10dc5b89,79742e62
ffffffff,ffffffff,88200570,93885004,50002062,4213c204,c544080d,10338618,00cf180a,e12024f1,0f8bf082,c0100260,01772e62
ffffffff,ffffffff,018b1012,06987212,00540b82,204448e8,46ccb881,08100269,88000107,b8ec3c82,a503e068,04cc19e0,09002062
ffffffff,ffffffff,b1002161,0800c0f8,22000105,4620040c,4644c806,19030161,418b101b,30bb16e0,80a8b419,400080e1,11032062
ffffffff,ffffffff,c9b83688,9603000a,60204562,1444c97c,8244c880,1c132308,42442809,30300600,80881070,00440800,19102262
ffffffff,ffffffff,38cf3872,8c98d26c,72640c03,1a108278,61885081,5c1383e2,46444908,08300691,15881002,40000182,21132262
ffffffff,ffffffff,00330611,8a8b9060,10744f88,3c134290,20642c8b,7c578a68,c644c90b,88030100,8610a216,0044096c,29202462
ffffffff,ffffffff,20000012,828b5084,40100300,02338668,a0200481,10778efa,c1ccd864,408b1091,1288d012,12000164,31232462
ffffffff,ffffffff,982004e2,8c88500e,01440880,24004194,c1a81506,14100210,00cc3813,d84408f0,9d10421e,b5104300,39302662
ffffffff,ffffffff,229b1300,808b9000,a200210f,202084e1,87cc3894,181082e9,4c000008,78df1a77,859bb212,d0b8b788,41332662
ffffffff,ffffffff,702045f2,00881082,70a85404,1620046c,c088f182,38130280,04478906,59770e90,3688b016,15dc1be0,49442862
ffffffff,ffffffff,48740ef0,5200006e,72740e60,0c10c28c,81cc1804,3833060b,83008102,d0572af1,9130c68e,3010a2e0,51472862
ffffffff,ffffffff,48470881,1a544a08,d1744f06,2a0380fe,23883182,2c330680,8088711b,91dc1ae1,0398321c,1830076c,59542a62
ffffffff,ffffffff,d8200500,84ab3484,f00041ef,0c004008,c0a83587,dc570b71,05448801,38002072,8303206a,100000e3,69642c62
ffffffff,ffffffff,88df1a11,a38890e2,11fc1e00,3803800c,61cc180c,45df9a10,0000a002,00330791,12887004,041002e2,71672c62
ffffffff,ffffffff,028b10f1,86a87414,61102283,60330698,e4642d8d,2444a818,0200010a,120000e5,05104208,d2008083,79742e62
ffffffff,ffffffff,e8004000,8488d008,61642c84,16640c8c,e6ec9d85,68208471,8400411c,801042e4,1600a068,01dc5b86,01772e62
ffffffff,ffffffff,e1ef1cf0,8e88900e,d1642d60,3610c270,e1ecdd01,04670c60,c1889160,a8881010,9e10c202,23002161,09002062
ffffffff,ffffffff,20ec3c90,8b8bd060,32dc3b80,1630c678,e6ec3d0b,54008068,dbcc397a,4aab1560,829bd218,f1206460,11032062
ffffffff,ffffffff,42200410,898b7010,60304703,2010c214,80ecdc01,15548b08,03df7a06,28474901,a3885006,d0fc3e80,19102262
ffffffff,ffffffff,18444891,058b3000,c0640d87,20200409,4b881086,2010a299,85006017,3a230402,04a87407,50dc1b80,21132262
ffffffff,ffffffff,701302f0,0800a002,d0cc1803,0a200468,82476801,3c200570,c088b119,483347f6,9d008084,11540a60,29202462
ffffffff,ffffffff,39740e02,0f030066,a1dc1aea,02034014,40885104,10338711,c0cc1907,794709f3,0f9bb272,31102386,31232462
ffffffff,ffffffff,403326f1,0003e014,61a834e0,08004000,e0440903,10100261,07cc1802,f9772e80,8f03e004,00302600,39302662
ffffffff,ffffffff,91440961,9300000e,63642d01,00030000,00ec1c8e,4c1002f8,0100e097,80ff3e70,088bf078,00000063,41332662
ffffffff,ffffffff,b09832e0,8b987280,f0646d63,38000080,83000002,09478868,8900206b,388810e3,9203006c,72000065,49442862
ffffffff,ffffffff,b8b81763,878b7000,a2fc1fe0,02330675,c2887112,40032000,c38b3115,30330605,04985204,56744f62,51472862
ffffffff,ffffffff,10bb1661,8088f012,24a85464,4a00400c,abcc5980,38440808,40cc7802,40300780,9700801a,8054cb86,59542a62
ffffffff,ffffffff,20100293,00881000,10208562,12474870,43ab7581,e0330601,89440966,18440810,8698f264,d0881000,61572a62
ffffffff,ffffffff,58200472,1b000016,0210030d,0a104274,6d446885,58ec1c60,448b3001,38130210,8188d002,50dc1ae6,69642c62
ffffffff,ffffffff,12570bf1,011362e2,a0004180,2c034094,2667ac05,09570ae1,87448900,30330681,be883014,63540be4,71672c62
ffffffff,ffffffff,09104210,35002008,a0a815e5,0a238478,c720c48d,e4032000,c388f001,30300671,0ebbd661,c1646de0,79742e62
ffffffff,ffffffff,580321e1,0a30a60d,b1a81461,0a034018,22ccf966,24ec9c60,4acc7808,3b300600,1603c064,30cc3960,01772e62
ffffffff,ffffffff,48570a63,1b034002,20b837e0,42034000,e3204500,7c208490,d047496d,28336612,9010c260,1130060b,09002062
ffffffff,ffffffff,20470900,0a136218,04200561,04444860,24ec7c81,1d778e01,06dc1a07,ca230410,03981272,c1102262,11032062
ffffffff,ffffffff,40200510,99034002,d8008060,32008080,45208512,2813a200,c200c177,68cf5873,0700600a,63cc3863,19102262
ffffffff,ffffffff,5a440861,9d9b3204,80df1b81,12304610,4144a909,10230560,40cc5902,09670d63,8500e002,60646c84,21132262
ffffffff,ffffffff,22574a75,1b9bb21a,01881062,2610427c,2344288f,14100301,d2440810,e8032000,0c88b062,b6640c07,29202462
ffffffff,ffffffff,50204460,10136202,51002001,0a20c498,6220640e,341082f2,c9dc5b01,00ef1c61,8d03807f,41b8d6e0,31232462
ffffffff,ffffffff,38540af1,8f100202,32542a81,0a034008,88644c1c,8c308691,c4cf380a,38000070,818bb01a,134428e9,39302662
ffffffff,ffffffff,28330797,068bf01e,103046e0,04034170,408b1002,0d8b900c,86cc9814,603306f1,03883060,81106206,41332662
ffffffff,ffffffff,00230475,8200c00c,00100362,08008018,02440800,c403a181,c088d100,a8640ce1,88006002,20883060,49442862
ffffffff,ffffffff,60000090,0b8850ee,40000001,02030094,43004082,14cc9808,41cc1809,70ab1503,af8b1018,34200582,51472862
ffffffff,ffffffff,18640c00,02036064,f1440902,2c004099,05446804,2c1083ea,18442903,2a740ee0,0dabf408,703087e4,59542a62
ffffffff,ffffffff,58130270,82004066,50fc3e62,0a238504,4600a000,64238418,01130302,11234460,0603a018,e2740ee2,61572a62
ffffffff,ffffffff,59570a03,8e885016,00540be0,24034018,2144c90c,9c648c80,82002008,10102392,8b00c0fc,c1ec5c64,69642c62
ffffffff,ffffffff,a1572af4,8c8bd006,b0000185,0a2084f8,c4202483,1c9b9318,02885008,c0100370,008b7006,22cc3801,71672c62
ffffffff,ffffffff,f0a83460,058b9074,50b81762,160340e8,bfcc9889,00138202,c9004107,60cc1912,11000002,11204580,79742e62
ffffffff,ffffffff,18fc1e60,8300a008,a0540b10,2810c214,24bbf60c,100000e8,47cf3801,30640d90,0a10226a,04102286,01772e62
ffffffff,ffffffff,c8130392,8e88700c,50a81460,4c230480,09208582,44100280,8044e806,883006f1,0703400a,71008080,09002062
ffffffff,ffffffff,e8cf1811,178bd01a,84540b62,0a478808,a003218a,0c448871,0688116d,188b1080,0600e00c,42742e61,11032062
ffffffff,ffffffff,98ef1de0,0d10e2ee,00889062,0e034071,c8a81403,1c038010,0600c102,111302e0,0e00c012,00444902,19102262
ffffffff,ffffffff,109b1270,0303a014,c1000160,3a03c16c,7bcf1804,cc1382e8,d200c11a,19102361,0103c00a,5000008e,21132262
